line,epoch,date,time,activity,marker,sleep/wake,intervalstatus,s/wstatus,
1746,3665,28/06/2013,6:32:30,0,0,0,rest-s,nan,
1747,3666,28/06/2013,6:33:00,0,0,0,rest-s,nan,
1748,3667,28/06/2013,6:33:30,0,0,0,rest-s,nan,
1749,3668,28/06/2013,6:34:00,17,0,1,rest-s,nan,
1750,3669,28/06/2013,6:34:30,156,0,1,rest-s,nan,
1751,3670,28/06/2013,6:35:00,0,0,0,rest-s,nan,
1752,3671,28/06/2013,6:35:30,0,0,1,rest-s,nan,
1753,3672,28/06/2013,6:36:00,0,0,0,rest-s,nan,
1754,3673,28/06/2013,6:36:30,113,0,1,rest-s,nan,
1755,3674,28/06/2013,6:37:00,0,0,0,rest-s,nan,
1756,3675,28/06/2013,6:37:30,0,0,0,rest-s,nan,
1757,3676,28/06/2013,6:38:00,0,0,0,rest-s,nan,
1758,3677,28/06/2013,6:38:30,0,0,0,rest-s,nan,
1759,3678,28/06/2013,6:39:00,0,0,0,rest-s,nan,
1760,3679,28/06/2013,6:39:30,0,0,0,rest-s,nan,
1761,3680,28/06/2013,6:40:00,12,0,0,rest-s,nan,
1762,3681,28/06/2013,6:40:30,0,0,0,rest-s,nan,
1763,3682,28/06/2013,6:41:00,0,0,0,rest-s,nan,
1764,3683,28/06/2013,6:41:30,0,0,0,rest-s,nan,
1765,3684,28/06/2013,6:42:00,0,0,0,rest-s,nan,
1766,3685,28/06/2013,6:42:30,0,0,0,rest-s,nan,
1767,3686,28/06/2013,6:43:00,3,0,0,rest-s,nan,
1768,3687,28/06/2013,6:43:30,10,0,0,rest-s,nan,
1769,3688,28/06/2013,6:44:00,1,0,0,rest-s,nan,
1770,3689,28/06/2013,6:44:30,0,0,0,rest-s,nan,
1771,3690,28/06/2013,6:45:00,0,0,0,rest-s,nan,
1772,3691,28/06/2013,6:45:30,0,0,0,rest-s,nan,
1773,3692,28/06/2013,6:46:00,67,0,1,rest-s,nan,
1774,3693,28/06/2013,6:46:30,56,0,1,rest-s,nan,
1775,3694,28/06/2013,6:47:00,17,0,1,rest-s,nan,
1776,3695,28/06/2013,6:47:30,0,0,0,rest-s,nan,
1777,3696,28/06/2013,6:48:00,0,0,0,rest-s,nan,
1778,3697,28/06/2013,6:48:30,0,0,0,rest-s,nan,
1779,3698,28/06/2013,6:49:00,1,0,0,rest-s,nan,
1780,3699,28/06/2013,6:49:30,0,0,0,rest-s,nan,
1781,3700,28/06/2013,6:50:00,16,0,1,rest-s,nan,
1782,3701,28/06/2013,6:50:30,78,0,1,rest-s,nan,
1783,3702,28/06/2013,6:51:00,0,0,0,rest-s,nan,
1784,3703,28/06/2013,6:51:30,0,0,0,rest-s,nan,
1785,3704,28/06/2013,6:52:00,0,0,0,rest-s,nan,
1786,3705,28/06/2013,6:52:30,0,0,0,rest-s,nan,
1787,3706,28/06/2013,6:53:00,0,0,0,rest-s,nan,
1788,3707,28/06/2013,6:53:30,0,0,0,rest-s,nan,
1789,3708,28/06/2013,6:54:00,0,0,0,rest-s,nan,
1790,3709,28/06/2013,6:54:30,0,0,0,rest-s,nan,
1791,3710,28/06/2013,6:55:00,0,0,0,rest-s,nan,
1792,3711,28/06/2013,6:55:30,0,0,0,rest-s,nan,
1793,3712,28/06/2013,6:56:00,0,0,0,rest-s,nan,
1794,3713,28/06/2013,6:56:30,0,0,0,rest-s,nan,
1795,3714,28/06/2013,6:57:00,0,0,0,rest-s,nan,
1796,3715,28/06/2013,6:57:30,0,0,0,rest-s,nan,
1797,3716,28/06/2013,6:58:00,0,0,0,rest-s,nan,
1798,3717,28/06/2013,6:58:30,0,0,0,rest-s,nan,
1799,3718,28/06/2013,6:59:00,0,0,0,rest-s,nan,
1800,3719,28/06/2013,6:59:30,0,0,0,rest-s,nan,
1801,3720,28/06/2013,7:00:00,0,0,0,rest-s,nan,
1802,3721,28/06/2013,7:00:30,0,0,0,rest-s,nan,
1803,3722,28/06/2013,7:01:00,0,0,0,rest-s,nan,
1804,3723,28/06/2013,7:01:30,0,0,0,rest-s,nan,
1805,3724,28/06/2013,7:02:00,0,0,0,rest-s,nan,
1806,3725,28/06/2013,7:02:30,0,0,0,rest-s,nan,
1807,3726,28/06/2013,7:03:00,106,0,1,rest-s,nan,
1808,3727,28/06/2013,7:03:30,0,0,0,rest-s,nan,
1809,3728,28/06/2013,7:04:00,0,0,1,rest-s,nan,
1810,3729,28/06/2013,7:04:30,0,0,0,rest,nan,
1811,3730,28/06/2013,7:05:00,95,0,1,rest,nan,
1812,3731,28/06/2013,7:05:30,0,0,0,rest,nan,
1813,3732,28/06/2013,7:06:00,0,0,0,rest,nan,
1814,3733,28/06/2013,7:06:30,0,0,1,rest,nan,
1815,3734,28/06/2013,7:07:00,0,0,1,rest,nan,
1816,3735,28/06/2013,7:07:30,434,0,1,rest,nan,
1817,3736,28/06/2013,7:08:00,7,0,1,rest,nan,
1818,3737,28/06/2013,7:08:30,7,0,1,rest,nan,
1819,3738,28/06/2013,7:09:00,19,0,1,rest,nan,
1820,3739,28/06/2013,7:09:30,118,0,1,rest,nan,
1821,3740,28/06/2013,7:10:00,8,0,1,rest,nan,
1822,3741,28/06/2013,7:10:30,0,0,0,rest,nan,
1823,3742,28/06/2013,7:11:00,0,0,0,rest,nan,
1824,3743,28/06/2013,7:11:30,0,0,0,rest,nan,
1825,3744,28/06/2013,7:12:00,0,0,0,rest,nan,
1826,3745,28/06/2013,7:12:30,0,0,0,rest,nan,
1827,3746,28/06/2013,7:13:00,0,0,0,rest,nan,
1828,3747,28/06/2013,7:13:30,0,0,0,rest,nan,
1829,3748,28/06/2013,7:14:00,0,0,0,active,nan,
1830,3749,28/06/2013,7:14:30,127,0,1,active,nan,
1831,3750,28/06/2013,7:15:00,0,0,1,active,nan,
1832,3751,28/06/2013,7:15:30,173,0,1,active,nan,
1833,3752,28/06/2013,7:16:00,0,0,1,active,nan,
1834,3753,28/06/2013,7:16:30,0,0,1,active,nan,
1835,3754,28/06/2013,7:17:00,0,0,1,active,nan,
1836,3755,28/06/2013,7:17:30,185,0,1,active,nan,
1837,3756,28/06/2013,7:18:00,168,0,1,active,nan,
1838,3757,28/06/2013,7:18:30,219,0,1,active,nan,
1839,3758,28/06/2013,7:19:00,99,0,1,active,nan,
1840,3759,28/06/2013,7:19:30,150,0,1,active,nan,
1841,3760,28/06/2013,7:20:00,420,0,1,active,nan,
1842,3761,28/06/2013,7:20:30,258,0,1,active,nan,
1843,3762,28/06/2013,7:21:00,179,0,1,active,nan,
1844,3763,28/06/2013,7:21:30,314,0,1,active,nan,
1845,3764,28/06/2013,7:22:00,136,0,1,active,nan,
1846,3765,28/06/2013,7:22:30,106,0,1,active,nan,
1847,3766,28/06/2013,7:23:00,162,0,1,active,nan,
1848,3767,28/06/2013,7:23:30,561,0,1,active,nan,
1849,3768,28/06/2013,7:24:00,74,0,1,active,nan,
1850,3769,28/06/2013,7:24:30,109,0,1,active,nan,
1851,3770,28/06/2013,7:25:00,242,0,1,active,nan,
1852,3771,28/06/2013,7:25:30,294,0,1,active,nan,
1853,3772,28/06/2013,7:26:00,118,0,1,active,nan,
1854,3773,28/06/2013,7:26:30,1,0,1,active,nan,
1855,3774,28/06/2013,7:27:00,234,0,1,active,nan,
1856,3775,28/06/2013,7:27:30,113,0,1,active,nan,
1857,3776,28/06/2013,7:28:00,168,0,1,active,nan,
1858,3777,28/06/2013,7:28:30,205,0,1,active,nan,
1859,3778,28/06/2013,7:29:00,113,0,1,active,nan,
1860,3779,28/06/2013,7:29:30,370,0,1,active,nan,
1861,3780,28/06/2013,7:30:00,127,0,1,active,nan,
1862,3781,28/06/2013,7:30:30,12,0,1,active,nan,
1863,3782,28/06/2013,7:31:00,65,0,1,active,nan,
1864,3783,28/06/2013,7:31:30,0,0,1,active,nan,
1865,3784,28/06/2013,7:32:00,258,0,1,active,nan,
1866,3785,28/06/2013,7:32:30,250,0,1,active,nan,
1867,3786,28/06/2013,7:33:00,335,0,1,active,nan,
1868,3787,28/06/2013,7:33:30,191,0,1,active,nan,
1869,3788,28/06/2013,7:34:00,250,0,1,active,nan,
1870,3789,28/06/2013,7:34:30,34,0,1,active,nan,
1871,3790,28/06/2013,7:35:00,285,0,1,active,nan,
1872,3791,28/06/2013,7:35:30,420,0,1,active,nan,
1873,3792,28/06/2013,7:36:00,598,0,1,active,nan,
1874,3793,28/06/2013,7:36:30,61,0,1,active,nan,
1875,3794,28/06/2013,7:37:00,22,0,1,active,nan,
1876,3795,28/06/2013,7:37:30,85,0,1,active,nan,
1877,3796,28/06/2013,7:38:00,659,0,1,active,nan,
1878,3797,28/06/2013,7:38:30,198,0,1,active,nan,
1879,3798,28/06/2013,7:39:00,47,0,1,active,nan,
1880,3799,28/06/2013,7:39:30,848,0,1,active,nan,
1881,3800,28/06/2013,7:40:00,335,0,1,active,nan,
1882,3801,28/06/2013,7:40:30,724,0,1,active,nan,
1883,3802,28/06/2013,7:41:00,638,0,1,active,nan,
1884,3803,28/06/2013,7:41:30,598,0,1,active,nan,
1885,3804,28/06/2013,7:42:00,543,0,1,active,nan,
1886,3805,28/06/2013,7:42:30,543,0,1,active,nan,
1887,3806,28/06/2013,7:43:00,250,0,1,active,nan,
1888,3807,28/06/2013,7:43:30,168,0,1,active,nan,
1889,3808,28/06/2013,7:44:00,113,0,1,active,nan,
1890,3809,28/06/2013,7:44:30,219,0,1,active,nan,
1891,3810,28/06/2013,7:45:00,747,0,1,active,nan,
1892,3811,28/06/2013,7:45:30,185,0,1,active,nan,
1893,3812,28/06/2013,7:46:00,561,0,1,active,nan,
1894,3813,28/06/2013,7:46:30,266,0,1,active,nan,
1895,3814,28/06/2013,7:47:00,325,0,1,active,nan,
1896,3815,28/06/2013,7:47:30,382,0,1,active,nan,
1897,3816,28/06/2013,7:48:00,242,0,1,active,nan,
1898,3817,28/06/2013,7:48:30,370,0,1,active,nan,
1899,3818,28/06/2013,7:49:00,122,0,1,active,nan,
1900,3819,28/06/2013,7:49:30,325,0,1,active,nan,
1901,3820,28/06/2013,7:50:00,234,0,1,active,nan,
1902,3821,28/06/2013,7:50:30,35,0,1,active,nan,
1903,3822,28/06/2013,7:51:00,92,0,1,active,nan,
1904,3823,28/06/2013,7:51:30,1237,0,1,active,nan,
1905,3824,28/06/2013,7:52:00,1199,0,1,active,nan,
1906,3825,28/06/2013,7:52:30,1024,0,1,active,nan,
1907,3826,28/06/2013,7:53:00,1125,0,1,active,nan,
1908,3827,28/06/2013,7:53:30,434,0,1,active,nan,
1909,3828,28/06/2013,7:54:00,822,0,1,active,nan,
1910,3829,28/06/2013,7:54:30,724,0,1,active,nan,
1911,3830,28/06/2013,7:55:00,1125,0,1,active,nan,
1912,3831,28/06/2013,7:55:30,747,0,1,active,nan,
1913,3832,28/06/2013,7:56:00,1161,0,1,active,nan,
1914,3833,28/06/2013,7:56:30,962,0,1,active,nan,
1915,3834,28/06/2013,7:57:00,463,0,1,active,nan,
1916,3835,28/06/2013,7:57:30,198,0,1,active,nan,
1917,3836,28/06/2013,7:58:00,579,0,1,active,nan,
1918,3837,28/06/2013,7:58:30,638,0,1,active,nan,
1919,3838,28/06/2013,7:59:00,962,0,1,active,nan,
1920,3839,28/06/2013,7:59:30,1199,0,1,active,nan,
1921,3840,28/06/2013,8:00:00,747,0,1,active,nan,
1922,3841,28/06/2013,8:00:30,747,0,1,active,nan,
1923,3842,28/06/2013,8:01:00,822,0,1,active,nan,
1924,3843,28/06/2013,8:01:30,638,0,1,active,nan,
1925,3844,28/06/2013,8:02:00,618,0,1,active,nan,
1926,3845,28/06/2013,8:02:30,118,0,1,active,nan,
1927,3846,28/06/2013,8:03:00,58,0,1,active,nan,
1928,3847,28/06/2013,8:03:30,561,0,1,active,nan,
1929,3848,28/06/2013,8:04:00,1090,0,1,active,nan,
1930,3849,28/06/2013,8:04:30,747,0,1,active,nan,
1931,3850,28/06/2013,8:05:00,1125,0,1,active,nan,
1932,3851,28/06/2013,8:05:30,526,0,1,active,nan,
1933,3852,28/06/2013,8:06:00,78,0,1,active,nan,
1934,3853,28/06/2013,8:06:30,618,0,1,active,nan,
1935,3854,28/06/2013,8:07:00,1024,0,1,active,nan,
1936,3855,28/06/2013,8:07:30,932,0,1,active,nan,
1937,3856,28/06/2013,8:08:00,724,0,1,active,nan,
1938,3857,28/06/2013,8:08:30,875,0,1,active,nan,
1939,3858,28/06/2013,8:09:00,822,0,1,active,nan,
1940,3859,28/06/2013,8:09:30,463,0,1,active,nan,
1941,3860,28/06/2013,8:10:00,448,0,1,active,nan,
1942,3861,28/06/2013,8:10:30,822,0,1,active,nan,
1943,3862,28/06/2013,8:11:00,875,0,1,active,nan,
1944,3863,28/06/2013,8:11:30,1024,0,1,active,nan,
1945,3864,28/06/2013,8:12:00,875,0,1,active,nan,
1946,3865,28/06/2013,8:12:30,1024,0,1,active,nan,
1947,3866,28/06/2013,8:13:00,463,0,1,active,nan,
1948,3867,28/06/2013,8:13:30,382,0,1,active,nan,
1949,3868,28/06/2013,8:14:00,266,0,1,active,nan,
1950,3869,28/06/2013,8:14:30,561,0,1,active,nan,
1951,3870,28/06/2013,8:15:00,1090,0,1,active,nan,
1952,3871,28/06/2013,8:15:30,747,0,1,active,nan,
1953,3872,28/06/2013,8:16:00,358,0,1,active,nan,
1954,3873,28/06/2013,8:16:30,638,0,1,active,nan,
1955,3874,28/06/2013,8:17:00,579,0,1,active,nan,
1956,3875,28/06/2013,8:17:30,150,0,1,active,nan,
1957,3876,28/06/2013,8:18:00,407,0,1,active,nan,
1958,3877,28/06/2013,8:18:30,932,0,1,active,nan,
1959,3878,28/06/2013,8:19:00,448,0,1,active,nan,
1960,3879,28/06/2013,8:19:30,875,0,1,active,nan,
1961,3880,28/06/2013,8:20:00,796,0,1,active,nan,
1962,3881,28/06/2013,8:20:30,875,0,1,active,nan,
1963,3882,28/06/2013,8:21:00,185,0,1,active,nan,
1964,3883,28/06/2013,8:21:30,526,0,1,active,nan,
1965,3884,28/06/2013,8:22:00,962,0,1,active,nan,
1966,3885,28/06/2013,8:22:30,347,0,1,active,nan,
1967,3886,28/06/2013,8:23:00,420,0,1,active,nan,
1968,3887,28/06/2013,8:23:30,478,0,1,active,nan,
1969,3888,28/06/2013,8:24:00,598,0,1,active,nan,
1970,3889,28/06/2013,8:24:30,394,0,1,active,nan,
1971,3890,28/06/2013,8:25:00,370,0,1,active,nan,
1972,3891,28/06/2013,8:25:30,382,0,1,active,nan,
1973,3892,28/06/2013,8:26:00,561,0,1,active,nan,
1974,3893,28/06/2013,8:26:30,493,0,1,active,nan,
1975,3894,28/06/2013,8:27:00,493,0,1,active,nan,
1976,3895,28/06/2013,8:27:30,478,0,1,active,nan,
1977,3896,28/06/2013,8:28:00,179,0,1,active,nan,
1978,3897,28/06/2013,8:28:30,638,0,1,active,nan,
1979,3898,28/06/2013,8:29:00,493,0,1,active,nan,
1980,3899,28/06/2013,8:29:30,903,0,1,active,nan,
1981,3900,28/06/2013,8:30:00,266,0,1,active,nan,
1982,3901,28/06/2013,8:30:30,0,0,1,active,nan,
1983,3902,28/06/2013,8:31:00,0,0,1,active,nan,
1984,3903,28/06/2013,8:31:30,0,0,1,active,nan,
1985,3904,28/06/2013,8:32:00,51,0,1,active,nan,
1986,3905,28/06/2013,8:32:30,0,0,0,active,nan,
1987,3906,28/06/2013,8:33:00,0,0,0,active,nan,
1988,3907,28/06/2013,8:33:30,0,0,0,active,nan,
1989,3908,28/06/2013,8:34:00,0,0,0,active,nan,
1990,3909,28/06/2013,8:34:30,0,0,0,active,nan,
1991,3910,28/06/2013,8:35:00,0,0,0,active,nan,
1992,3911,28/06/2013,8:35:30,0,0,0,active,nan,
1993,3912,28/06/2013,8:36:00,0,0,0,active,nan,
1994,3913,28/06/2013,8:36:30,0,0,0,active,nan,
1995,3914,28/06/2013,8:37:00,0,0,0,active,nan,
1996,3915,28/06/2013,8:37:30,0,0,0,active,nan,
1997,3916,28/06/2013,8:38:00,0,0,0,active,nan,
1998,3917,28/06/2013,8:38:30,0,0,0,active,nan,
1999,3918,28/06/2013,8:39:00,0,0,0,active,nan,
2000,3919,28/06/2013,8:39:30,0,0,0,active,nan,
2001,3920,28/06/2013,8:40:00,0,0,0,active,nan,
2002,3921,28/06/2013,8:40:30,0,0,0,active,nan,
2003,3922,28/06/2013,8:41:00,0,0,0,active,nan,
2004,3923,28/06/2013,8:41:30,0,0,0,active,nan,
2005,3924,28/06/2013,8:42:00,0,0,0,active,nan,
2006,3925,28/06/2013,8:42:30,0,0,0,active,nan,
2007,3926,28/06/2013,8:43:00,0,0,0,active,nan,
2008,3927,28/06/2013,8:43:30,0,0,0,active,nan,
2009,3928,28/06/2013,8:44:00,0,0,0,active,nan,
2010,3929,28/06/2013,8:44:30,0,0,0,active,nan,
2011,3930,28/06/2013,8:45:00,0,0,0,active,nan,
2012,3931,28/06/2013,8:45:30,0,0,0,active,nan,
2013,3932,28/06/2013,8:46:00,0,0,0,active,nan,
2014,3933,28/06/2013,8:46:30,0,0,0,active,nan,
2015,3934,28/06/2013,8:47:00,0,0,0,active,nan,
2016,3935,28/06/2013,8:47:30,0,0,0,active,nan,
2017,3936,28/06/2013,8:48:00,0,0,0,active,nan,
2018,3937,28/06/2013,8:48:30,0,0,0,active,nan,
2019,3938,28/06/2013,8:49:00,0,0,0,active,nan,
2020,3939,28/06/2013,8:49:30,0,0,0,active,nan,
2021,3940,28/06/2013,8:50:00,0,0,0,active,nan,
2022,3941,28/06/2013,8:50:30,0,0,0,active,nan,
2023,3942,28/06/2013,8:51:00,0,0,0,active,nan,
2024,3943,28/06/2013,8:51:30,0,0,0,active,nan,
2025,3944,28/06/2013,8:52:00,0,0,0,active,nan,
2026,3945,28/06/2013,8:52:30,0,0,0,active,nan,
2027,3946,28/06/2013,8:53:00,0,0,0,active,nan,
2028,3947,28/06/2013,8:53:30,0,0,0,active,nan,
2029,3948,28/06/2013,8:54:00,0,0,0,active,nan,
2030,3949,28/06/2013,8:54:30,0,0,0,active,nan,
2031,3950,28/06/2013,8:55:00,0,0,0,active,nan,
2032,3951,28/06/2013,8:55:30,0,0,0,active,nan,
2033,3952,28/06/2013,8:56:00,0,0,0,active,nan,
2034,3953,28/06/2013,8:56:30,0,0,0,active,nan,
2035,3954,28/06/2013,8:57:00,0,0,0,active,nan,
2036,3955,28/06/2013,8:57:30,0,0,0,active,nan,
2037,3956,28/06/2013,8:58:00,0,0,0,active,nan,
2038,3957,28/06/2013,8:58:30,0,0,0,active,nan,
2039,3958,28/06/2013,8:59:00,0,0,0,active,nan,
2040,3959,28/06/2013,8:59:30,0,0,0,active,nan,
2041,3960,28/06/2013,9:00:00,0,0,0,active,nan,
2042,3961,28/06/2013,9:00:30,0,0,0,active,nan,
2043,3962,28/06/2013,9:01:00,0,0,0,active,nan,
2044,3963,28/06/2013,9:01:30,0,0,0,active,nan,
2045,3964,28/06/2013,9:02:00,0,0,0,active,nan,
2046,3965,28/06/2013,9:02:30,0,0,0,active,nan,
2047,3966,28/06/2013,9:03:00,0,0,0,active,nan,
2048,3967,28/06/2013,9:03:30,0,0,0,active,nan,
2049,3968,28/06/2013,9:04:00,0,0,0,active,nan,
2050,3969,28/06/2013,9:04:30,0,0,0,active,nan,
2051,3970,28/06/2013,9:05:00,0,0,0,active,nan,
2052,3971,28/06/2013,9:05:30,0,0,0,active,nan,
2053,3972,28/06/2013,9:06:00,0,0,0,active,nan,
2054,3973,28/06/2013,9:06:30,0,0,0,active,nan,
2055,3974,28/06/2013,9:07:00,0,0,0,active,nan,
2056,3975,28/06/2013,9:07:30,0,0,0,active,nan,
2057,3976,28/06/2013,9:08:00,0,0,0,active,nan,
2058,3977,28/06/2013,9:08:30,0,0,0,active,nan,
2059,3978,28/06/2013,9:09:00,0,0,0,active,nan,
2060,3979,28/06/2013,9:09:30,0,0,0,active,nan,
2061,3980,28/06/2013,9:10:00,0,0,0,active,nan,
2062,3981,28/06/2013,9:10:30,0,0,0,active,nan,
2063,3982,28/06/2013,9:11:00,0,0,0,active,nan,
2064,3983,28/06/2013,9:11:30,0,0,0,active,nan,
2065,3984,28/06/2013,9:12:00,0,0,0,active,nan,
2066,3985,28/06/2013,9:12:30,0,0,0,active,nan,
2067,3986,28/06/2013,9:13:00,0,0,0,active,nan,
2068,3987,28/06/2013,9:13:30,0,0,0,active,nan,
2069,3988,28/06/2013,9:14:00,0,0,0,active,nan,
2070,3989,28/06/2013,9:14:30,0,0,0,active,nan,
2071,3990,28/06/2013,9:15:00,0,0,0,active,nan,
2072,3991,28/06/2013,9:15:30,0,0,0,active,nan,
2073,3992,28/06/2013,9:16:00,0,0,1,active,nan,
2074,3993,28/06/2013,9:16:30,136,0,1,active,nan,
2075,3994,28/06/2013,9:17:00,173,0,1,active,nan,
2076,3995,28/06/2013,9:17:30,0,0,1,active,nan,
2077,3996,28/06/2013,9:18:00,0,0,1,active,nan,
2078,3997,28/06/2013,9:18:30,0,0,0,active,nan,
2079,3998,28/06/2013,9:19:00,0,0,0,active,nan,
2080,3999,28/06/2013,9:19:30,0,0,0,active,nan,
2081,4000,28/06/2013,9:20:00,0,0,0,active,nan,
2082,4001,28/06/2013,9:20:30,0,0,0,active,nan,
2083,4002,28/06/2013,9:21:00,0,0,0,active,nan,
2084,4003,28/06/2013,9:21:30,0,0,0,active,nan,
2085,4004,28/06/2013,9:22:00,0,0,0,active,nan,
2086,4005,28/06/2013,9:22:30,0,0,0,active,nan,
2087,4006,28/06/2013,9:23:00,0,0,0,active,nan,
2088,4007,28/06/2013,9:23:30,0,0,0,active,nan,
2089,4008,28/06/2013,9:24:00,0,0,0,active,nan,
2090,4009,28/06/2013,9:24:30,0,0,0,active,nan,
2091,4010,28/06/2013,9:25:00,0,0,0,active,nan,
2092,4011,28/06/2013,9:25:30,0,0,0,active,nan,
2093,4012,28/06/2013,9:26:00,0,0,0,active,nan,
2094,4013,28/06/2013,9:26:30,0,0,0,active,nan,
2095,4014,28/06/2013,9:27:00,0,0,0,active,nan,
2096,4015,28/06/2013,9:27:30,0,0,0,active,nan,
2097,4016,28/06/2013,9:28:00,0,0,0,active,nan,
2098,4017,28/06/2013,9:28:30,0,0,0,active,nan,
2099,4018,28/06/2013,9:29:00,0,0,0,active,nan,
2100,4019,28/06/2013,9:29:30,0,0,0,active,nan,
2101,4020,28/06/2013,9:30:00,0,0,0,active,nan,
2102,4021,28/06/2013,9:30:30,0,0,0,active,nan,
2103,4022,28/06/2013,9:31:00,0,0,0,active,nan,
2104,4023,28/06/2013,9:31:30,0,0,0,active,nan,
2105,4024,28/06/2013,9:32:00,0,0,0,active,nan,
2106,4025,28/06/2013,9:32:30,0,0,0,active,nan,
2107,4026,28/06/2013,9:33:00,0,0,0,active,nan,
2108,4027,28/06/2013,9:33:30,0,0,0,active,nan,
2109,4028,28/06/2013,9:34:00,0,0,0,active,nan,
2110,4029,28/06/2013,9:34:30,0,0,0,active,nan,
2111,4030,28/06/2013,9:35:00,0,0,0,active,nan,
2112,4031,28/06/2013,9:35:30,0,0,0,active,nan,
2113,4032,28/06/2013,9:36:00,0,0,0,active,nan,
2114,4033,28/06/2013,9:36:30,0,0,0,active,nan,
2115,4034,28/06/2013,9:37:00,0,0,0,active,nan,
2116,4035,28/06/2013,9:37:30,0,0,0,active,nan,
2117,4036,28/06/2013,9:38:00,0,0,0,active,nan,
2118,4037,28/06/2013,9:38:30,0,0,0,active,nan,
2119,4038,28/06/2013,9:39:00,0,0,0,active,nan,
2120,4039,28/06/2013,9:39:30,0,0,0,active,nan,
2121,4040,28/06/2013,9:40:00,0,0,0,active,nan,
2122,4041,28/06/2013,9:40:30,0,0,0,active,nan,
2123,4042,28/06/2013,9:41:00,0,0,0,active,nan,
2124,4043,28/06/2013,9:41:30,0,0,0,active,nan,
2125,4044,28/06/2013,9:42:00,0,0,0,active,nan,
2126,4045,28/06/2013,9:42:30,0,0,0,active,nan,
2127,4046,28/06/2013,9:43:00,0,0,0,active,nan,
2128,4047,28/06/2013,9:43:30,0,0,0,active,nan,
2129,4048,28/06/2013,9:44:00,0,0,0,active,nan,
2130,4049,28/06/2013,9:44:30,0,0,0,active,nan,
2131,4050,28/06/2013,9:45:00,0,0,0,active,nan,
2132,4051,28/06/2013,9:45:30,0,0,0,active,nan,
2133,4052,28/06/2013,9:46:00,1,0,0,active,nan,
2134,4053,28/06/2013,9:46:30,0,0,0,active,nan,
2135,4054,28/06/2013,9:47:00,0,0,0,active,nan,
2136,4055,28/06/2013,9:47:30,0,0,0,active,nan,
2137,4056,28/06/2013,9:48:00,0,0,0,active,nan,
2138,4057,28/06/2013,9:48:30,0,0,0,active,nan,
2139,4058,28/06/2013,9:49:00,0,0,0,active,nan,
2140,4059,28/06/2013,9:49:30,0,0,0,active,nan,
2141,4060,28/06/2013,9:50:00,0,0,0,active,nan,
2142,4061,28/06/2013,9:50:30,0,0,0,active,nan,
2143,4062,28/06/2013,9:51:00,0,0,0,active,nan,
2144,4063,28/06/2013,9:51:30,0,0,0,active,nan,
2145,4064,28/06/2013,9:52:00,0,0,0,active,nan,
2146,4065,28/06/2013,9:52:30,0,0,0,active,nan,
2147,4066,28/06/2013,9:53:00,0,0,0,active,nan,
2148,4067,28/06/2013,9:53:30,0,0,0,active,nan,
2149,4068,28/06/2013,9:54:00,0,0,0,active,nan,
2150,4069,28/06/2013,9:54:30,0,0,0,active,nan,
2151,4070,28/06/2013,9:55:00,0,0,0,active,nan,
2152,4071,28/06/2013,9:55:30,0,0,0,active,nan,
2153,4072,28/06/2013,9:56:00,0,0,0,active,nan,
2154,4073,28/06/2013,9:56:30,0,0,0,active,nan,
2155,4074,28/06/2013,9:57:00,0,0,0,active,nan,
2156,4075,28/06/2013,9:57:30,0,0,0,active,nan,
2157,4076,28/06/2013,9:58:00,0,0,0,active,nan,
2158,4077,28/06/2013,9:58:30,0,0,0,active,nan,
2159,4078,28/06/2013,9:59:00,0,0,0,active,nan,
2160,4079,28/06/2013,9:59:30,0,0,0,active,nan,
2161,4080,28/06/2013,10:00:00,0,0,0,active,nan,
2162,4081,28/06/2013,10:00:30,0,0,0,active,nan,
2163,4082,28/06/2013,10:01:00,0,0,0,active,nan,
2164,4083,28/06/2013,10:01:30,0,0,0,active,nan,
2165,4084,28/06/2013,10:02:00,0,0,0,active,nan,
2166,4085,28/06/2013,10:02:30,0,0,0,active,nan,
2167,4086,28/06/2013,10:03:00,0,0,0,active,nan,
2168,4087,28/06/2013,10:03:30,0,0,0,active,nan,
2169,4088,28/06/2013,10:04:00,0,0,0,active,nan,
2170,4089,28/06/2013,10:04:30,0,0,0,active,nan,
2171,4090,28/06/2013,10:05:00,0,0,0,active,nan,
2172,4091,28/06/2013,10:05:30,0,0,0,active,nan,
2173,4092,28/06/2013,10:06:00,0,0,0,active,nan,
2174,4093,28/06/2013,10:06:30,0,0,0,active,nan,
2175,4094,28/06/2013,10:07:00,0,0,0,active,nan,
2176,4095,28/06/2013,10:07:30,0,0,0,active,nan,
2177,4096,28/06/2013,10:08:00,0,0,0,active,nan,
2178,4097,28/06/2013,10:08:30,0,0,0,active,nan,
2179,4098,28/06/2013,10:09:00,0,0,0,active,nan,
2180,4099,28/06/2013,10:09:30,0,0,0,active,nan,
2181,4100,28/06/2013,10:10:00,0,0,0,active,nan,
2182,4101,28/06/2013,10:10:30,0,0,0,active,nan,
2183,4102,28/06/2013,10:11:00,0,0,0,active,nan,
2184,4103,28/06/2013,10:11:30,0,0,1,active,nan,
2185,4104,28/06/2013,10:12:00,0,0,1,active,nan,
2186,4105,28/06/2013,10:12:30,250,0,1,active,nan,
2187,4106,28/06/2013,10:13:00,294,0,1,active,nan,
2188,4107,28/06/2013,10:13:30,294,0,1,active,nan,
